Zip,Cases,Date,City,formatted_date
21001,41,2020-05-09,Aberdeen,2020-05-09
21001,42,2020-05-10,Aberdeen,2020-05-10
21001,42,2020-05-11,Aberdeen,2020-05-11
21001,42,2020-05-12,Aberdeen,2020-05-12
21001,43,2020-05-13,Aberdeen,2020-05-13
21001,46,2020-05-14,Aberdeen,2020-05-14
21001,48,2020-05-15,Aberdeen,2020-05-15
21001,48,2020-05-16,Aberdeen,2020-05-16
21009,14,2020-04-13,Abingdon,2020-04-13
21009,14,2020-04-14,Abingdon,2020-04-14
21009,16,2020-04-15,Abingdon,2020-04-15
21009,16,2020-04-16,Abingdon,2020-04-16
21009,16,2020-04-17,Abingdon,2020-04-17
21009,20,2020-04-18,Abingdon,2020-04-18
21009,21,2020-04-19,Abingdon,2020-04-19
21009,22,2020-04-20,Abingdon,2020-04-20
21009,23,2020-04-21,Abingdon,2020-04-21
21009,24,2020-04-22,Abingdon,2020-04-22
21009,24,2020-04-23,Abingdon,2020-04-23
21009,24,2020-04-24,Abingdon,2020-04-24
21009,25,2020-04-25,Abingdon,2020-04-25
21009,26,2020-04-26,Abingdon,2020-04-26
21009,27,2020-04-27,Abingdon,2020-04-27
21009,28,2020-04-28,Abingdon,2020-04-28
21009,30,2020-04-29,Abingdon,2020-04-29
21009,32,2020-04-30,Abingdon,2020-04-30
21009,35,2020-05-01,Abingdon,2020-05-01
21009,38,2020-05-02,Abingdon,2020-05-02
21009,38,2020-05-03,Abingdon,2020-05-03
21009,40,2020-05-04,Abingdon,2020-05-04
21009,41,2020-05-05,Abingdon,2020-05-05
21009,43,2020-05-06,Abingdon,2020-05-06
21009,44,2020-05-07,Abingdon,2020-05-07
21009,46,2020-05-08,Abingdon,2020-05-08
21009,50,2020-05-09,Abingdon,2020-05-09
21009,51,2020-05-10,Abingdon,2020-05-10
21009,51,2020-05-11,Abingdon,2020-05-11
21009,51,2020-05-12,Abingdon,2020-05-12
21009,53,2020-05-13,Abingdon,2020-05-13
21009,57,2020-05-14,Abingdon,2020-05-14
21009,58,2020-05-15,Abingdon,2020-05-15
21009,62,2020-05-16,Abingdon,2020-05-16
21012,39,2020-04-13,Arnold,2020-04-13
21012,52,2020-04-14,Arnold,2020-04-14
21012,54,2020-04-15,Arnold,2020-04-15
21012,61,2020-04-16,Arnold,2020-04-16
21012,63,2020-04-17,Arnold,2020-04-17
21012,64,2020-04-18,Arnold,2020-04-18
21012,65,2020-04-19,Arnold,2020-04-19
21012,65,2020-04-20,Arnold,2020-04-20
21012,66,2020-04-21,Arnold,2020-04-21
21012,76,2020-04-22,Arnold,2020-04-22
21012,82,2020-04-23,Arnold,2020-04-23
21012,84,2020-04-24,Arnold,2020-04-24
21012,86,2020-04-25,Arnold,2020-04-25
21012,90,2020-04-26,Arnold,2020-04-26
21012,92,2020-04-27,Arnold,2020-04-27
21012,93,2020-04-28,Arnold,2020-04-28
21012,95,2020-04-29,Arnold,2020-04-29
21012,100,2020-04-30,Arnold,2020-04-30
21012,102,2020-05-01,Arnold,2020-05-01
21012,104,2020-05-02,Arnold,2020-05-02
21012,108,2020-05-03,Arnold,2020-05-03
21012,113,2020-05-04,Arnold,2020-05-04
21012,113,2020-05-05,Arnold,2020-05-05
21012,113,2020-05-06,Arnold,2020-05-06
21012,113,2020-05-07,Arnold,2020-05-07
21012,114,2020-05-08,Arnold,2020-05-08
21012,114,2020-05-09,Arnold,2020-05-09
21012,114,2020-05-10,Arnold,2020-05-10
21012,115,2020-05-11,Arnold,2020-05-11
21012,115,2020-05-12,Arnold,2020-05-12
21012,117,2020-05-13,Arnold,2020-05-13
21012,117,2020-05-14,Arnold,2020-05-14
21012,118,2020-05-15,Arnold,2020-05-15
21012,118,2020-05-16,Arnold,2020-05-16
21014,17,2020-04-13,Bel Air,2020-04-13
21014,17,2020-04-14,Bel Air,2020-04-14
21014,18,2020-04-15,Bel Air,2020-04-15
21014,19,2020-04-16,Bel Air,2020-04-16
21014,24,2020-04-17,Bel Air,2020-04-17
21014,29,2020-04-18,Bel Air,2020-04-18
21014,29,2020-04-19,Bel Air,2020-04-19
21014,32,2020-04-20,Bel Air,2020-04-20
21014,32,2020-04-21,Bel Air,2020-04-21
21014,42,2020-04-22,Bel Air,2020-04-22
21014,47,2020-04-23,Bel Air,2020-04-23
21014,50,2020-04-24,Bel Air,2020-04-24
21014,52,2020-04-25,Bel Air,2020-04-25
21014,54,2020-04-26,Bel Air,2020-04-26
21014,56,2020-04-27,Bel Air,2020-04-27
21014,56,2020-04-28,Bel Air,2020-04-28
21014,59,2020-04-29,Bel Air,2020-04-29
21014,63,2020-04-30,Bel Air,2020-04-30
21014,65,2020-05-01,Bel Air,2020-05-01
21014,84,2020-05-02,Bel Air,2020-05-02
21014,86,2020-05-03,Bel Air,2020-05-03
21014,87,2020-05-04,Bel Air,2020-05-04
21014,88,2020-05-05,Bel Air,2020-05-05
21014,100,2020-05-06,Bel Air,2020-05-06
21014,106,2020-05-07,Bel Air,2020-05-07
21014,111,2020-05-08,Bel Air,2020-05-08
21014,113,2020-05-09,Bel Air,2020-05-09
21014,115,2020-05-10,Bel Air,2020-05-10
21014,115,2020-05-11,Bel Air,2020-05-11
21014,115,2020-05-12,Bel Air,2020-05-12
21014,118,2020-05-13,Bel Air,2020-05-13
21014,136,2020-05-14,Bel Air,2020-05-14
21014,137,2020-05-15,Bel Air,2020-05-15
21014,138,2020-05-16,Bel Air,2020-05-16
21015,23,2020-04-13,Bel Air,2020-04-13
21015,24,2020-04-14,Bel Air,2020-04-14
21015,24,2020-04-15,Bel Air,2020-04-15
21015,25,2020-04-16,Bel Air,2020-04-16
21015,25,2020-04-17,Bel Air,2020-04-17
21015,26,2020-04-18,Bel Air,2020-04-18
21015,27,2020-04-19,Bel Air,2020-04-19
21015,29,2020-04-20,Bel Air,2020-04-20
21015,29,2020-04-21,Bel Air,2020-04-21
21015,29,2020-04-22,Bel Air,2020-04-22
21015,29,2020-04-23,Bel Air,2020-04-23
21015,30,2020-04-24,Bel Air,2020-04-24
21015,32,2020-04-25,Bel Air,2020-04-25
21015,32,2020-04-26,Bel Air,2020-04-26
21015,33,2020-04-27,Bel Air,2020-04-27
21015,33,2020-04-28,Bel Air,2020-04-28
21015,35,2020-04-29,Bel Air,2020-04-29
21015,35,2020-04-30,Bel Air,2020-04-30
21015,37,2020-05-01,Bel Air,2020-05-01
21015,40,2020-05-02,Bel Air,2020-05-02
21015,41,2020-05-03,Bel Air,2020-05-03
21015,42,2020-05-04,Bel Air,2020-05-04
21015,42,2020-05-05,Bel Air,2020-05-05
21015,43,2020-05-06,Bel Air,2020-05-06
21015,43,2020-05-07,Bel Air,2020-05-07
21015,44,2020-05-08,Bel Air,2020-05-08
21015,44,2020-05-09,Bel Air,2020-05-09
21015,46,2020-05-10,Bel Air,2020-05-10
21015,45,2020-05-11,Bel Air,2020-05-11
21015,47,2020-05-12,Bel Air,2020-05-12
21015,48,2020-05-13,Bel Air,2020-05-13
21015,48,2020-05-14,Bel Air,2020-05-14
21015,48,2020-05-15,Bel Air,2020-05-15
21015,49,2020-05-16,Bel Air,2020-05-16
21017,9,2020-05-03,Belcamp,2020-05-03
21017,9,2020-05-04,Belcamp,2020-05-04
21017,10,2020-05-05,Belcamp,2020-05-05
21017,10,2020-05-06,Belcamp,2020-05-06
21017,10,2020-05-07,Belcamp,2020-05-07
21017,10,2020-05-08,Belcamp,2020-05-08
21017,10,2020-05-09,Belcamp,2020-05-09
21017,10,2020-05-10,Belcamp,2020-05-10
21017,10,2020-05-11,Belcamp,2020-05-11
21017,10,2020-05-12,Belcamp,2020-05-12
21017,11,2020-05-13,Belcamp,2020-05-13
21017,11,2020-05-14,Belcamp,2020-05-14
21017,11,2020-05-15,Belcamp,2020-05-15
21017,11,2020-05-16,Belcamp,2020-05-16
21029,11,2020-04-13,Clarksville,2020-04-13
21029,11,2020-04-14,Clarksville,2020-04-14
21029,11,2020-04-15,Clarksville,2020-04-15
21029,11,2020-04-16,Clarksville,2020-04-16
21029,12,2020-04-17,Clarksville,2020-04-17
21029,16,2020-04-18,Clarksville,2020-04-18
21029,16,2020-04-19,Clarksville,2020-04-19
21029,16,2020-04-20,Clarksville,2020-04-20
21029,16,2020-04-21,Clarksville,2020-04-21
21029,17,2020-04-22,Clarksville,2020-04-22
21029,17,2020-04-23,Clarksville,2020-04-23
21029,21,2020-04-24,Clarksville,2020-04-24
21029,21,2020-04-25,Clarksville,2020-04-25
21029,23,2020-04-26,Clarksville,2020-04-26
21029,24,2020-04-27,Clarksville,2020-04-27
21029,24,2020-04-28,Clarksville,2020-04-28
21029,25,2020-04-29,Clarksville,2020-04-29
21029,27,2020-04-30,Clarksville,2020-04-30
21029,27,2020-05-01,Clarksville,2020-05-01
21029,28,2020-05-02,Clarksville,2020-05-02
21029,29,2020-05-03,Clarksville,2020-05-03
21029,29,2020-05-04,Clarksville,2020-05-04
21029,29,2020-05-05,Clarksville,2020-05-05
21029,29,2020-05-06,Clarksville,2020-05-06
21029,29,2020-05-07,Clarksville,2020-05-07
21029,30,2020-05-08,Clarksville,2020-05-08
21029,30,2020-05-09,Clarksville,2020-05-09
21029,30,2020-05-10,Clarksville,2020-05-10
21029,30,2020-05-11,Clarksville,2020-05-11
21029,30,2020-05-12,Clarksville,2020-05-12
21029,30,2020-05-13,Clarksville,2020-05-13
21029,31,2020-05-14,Clarksville,2020-05-14
21029,31,2020-05-15,Clarksville,2020-05-15
21029,32,2020-05-16,Clarksville,2020-05-16
21030,32,2020-04-13,Cockeysville,2020-04-13
21030,32,2020-04-14,Cockeysville,2020-04-14
21030,32,2020-04-15,Cockeysville,2020-04-15
21030,34,2020-04-16,Cockeysville,2020-04-16
21030,35,2020-04-17,Cockeysville,2020-04-17
21030,36,2020-04-18,Cockeysville,2020-04-18
21030,37,2020-04-19,Cockeysville,2020-04-19
21030,37,2020-04-20,Cockeysville,2020-04-20
21030,39,2020-04-21,Cockeysville,2020-04-21
21030,40,2020-04-22,Cockeysville,2020-04-22
21030,41,2020-04-23,Cockeysville,2020-04-23
21030,41,2020-04-24,Cockeysville,2020-04-24
21030,41,2020-04-25,Cockeysville,2020-04-25
21030,48,2020-04-26,Cockeysville,2020-04-26
21030,51,2020-04-27,Cockeysville,2020-04-27
21030,55,2020-04-28,Cockeysville,2020-04-28
21030,56,2020-04-29,Cockeysville,2020-04-29
21030,59,2020-04-30,Cockeysville,2020-04-30
21030,59,2020-05-01,Cockeysville,2020-05-01
21030,62,2020-05-02,Cockeysville,2020-05-02
21030,63,2020-05-03,Cockeysville,2020-05-03
21030,65,2020-05-04,Cockeysville,2020-05-04
21030,66,2020-05-05,Cockeysville,2020-05-05
21030,73,2020-05-06,Cockeysville,2020-05-06
21030,73,2020-05-07,Cockeysville,2020-05-07
21030,75,2020-05-08,Cockeysville,2020-05-08
21030,79,2020-05-09,Cockeysville,2020-05-09
21030,80,2020-05-10,Cockeysville,2020-05-10
21030,81,2020-05-11,Cockeysville,2020-05-11
21030,83,2020-05-12,Cockeysville,2020-05-12
21030,86,2020-05-13,Cockeysville,2020-05-13
21030,88,2020-05-14,Cockeysville,2020-05-14
21030,92,2020-05-15,Cockeysville,2020-05-15
21030,94,2020-05-16,Cockeysville,2020-05-16
21032,15,2020-04-13,Crownsville,2020-04-13
21032,15,2020-04-14,Crownsville,2020-04-14
21032,17,2020-04-15,Crownsville,2020-04-15
21032,19,2020-04-16,Crownsville,2020-04-16
21032,20,2020-04-17,Crownsville,2020-04-17
21032,20,2020-04-18,Crownsville,2020-04-18
21032,20,2020-04-19,Crownsville,2020-04-19
21032,21,2020-04-20,Crownsville,2020-04-20
21032,21,2020-04-21,Crownsville,2020-04-21
21032,21,2020-04-22,Crownsville,2020-04-22
21032,24,2020-04-23,Crownsville,2020-04-23
21032,25,2020-04-24,Crownsville,2020-04-24
21032,26,2020-04-25,Crownsville,2020-04-25
21032,28,2020-04-26,Crownsville,2020-04-26
21032,28,2020-04-27,Crownsville,2020-04-27
21032,35,2020-04-28,Crownsville,2020-04-28
21032,38,2020-04-29,Crownsville,2020-04-29
21032,40,2020-04-30,Crownsville,2020-04-30
21032,40,2020-05-01,Crownsville,2020-05-01
21032,40,2020-05-02,Crownsville,2020-05-02
21032,40,2020-05-03,Crownsville,2020-05-03
21032,40,2020-05-04,Crownsville,2020-05-04
21032,41,2020-05-05,Crownsville,2020-05-05
21032,42,2020-05-06,Crownsville,2020-05-06
21032,42,2020-05-07,Crownsville,2020-05-07
21032,45,2020-05-08,Crownsville,2020-05-08
21032,45,2020-05-09,Crownsville,2020-05-09
21032,48,2020-05-10,Crownsville,2020-05-10
21032,48,2020-05-11,Crownsville,2020-05-11
21032,48,2020-05-12,Crownsville,2020-05-12
21032,50,2020-05-13,Crownsville,2020-05-13
21032,50,2020-05-14,Crownsville,2020-05-14
21032,50,2020-05-15,Crownsville,2020-05-15
21032,50,2020-05-16,Crownsville,2020-05-16
21034,9,2020-05-13,Darlington,2020-05-13
21034,9,2020-05-14,Darlington,2020-05-14
21034,9,2020-05-15,Darlington,2020-05-15
21034,9,2020-05-16,Darlington,2020-05-16
21035,9,2020-04-25,Davidsonville,2020-04-25
21035,9,2020-04-26,Davidsonville,2020-04-26
21035,9,2020-04-27,Davidsonville,2020-04-27
21035,9,2020-04-28,Davidsonville,2020-04-28
21035,9,2020-04-29,Davidsonville,2020-04-29
21035,9,2020-04-30,Davidsonville,2020-04-30
21035,9,2020-05-01,Davidsonville,2020-05-01
21035,9,2020-05-02,Davidsonville,2020-05-02
21035,9,2020-05-03,Davidsonville,2020-05-03
21035,9,2020-05-04,Davidsonville,2020-05-04
21035,9,2020-05-05,Davidsonville,2020-05-05
21035,9,2020-05-06,Davidsonville,2020-05-06
21035,9,2020-05-07,Davidsonville,2020-05-07
21035,9,2020-05-08,Davidsonville,2020-05-08
21035,10,2020-05-09,Davidsonville,2020-05-09
21035,10,2020-05-10,Davidsonville,2020-05-10
21035,10,2020-05-11,Davidsonville,2020-05-11
21035,10,2020-05-12,Davidsonville,2020-05-12
21035,10,2020-05-13,Davidsonville,2020-05-13
21035,10,2020-05-14,Davidsonville,2020-05-14
21035,10,2020-05-15,Davidsonville,2020-05-15
21035,10,2020-05-16,Davidsonville,2020-05-16
21037,24,2020-04-13,Edgewater,2020-04-13
21037,24,2020-04-14,Edgewater,2020-04-14
21037,29,2020-04-15,Edgewater,2020-04-15
21037,33,2020-04-16,Edgewater,2020-04-16
21037,37,2020-04-17,Edgewater,2020-04-17
21037,41,2020-04-18,Edgewater,2020-04-18
21037,41,2020-04-19,Edgewater,2020-04-19
21037,41,2020-04-20,Edgewater,2020-04-20
21037,42,2020-04-21,Edgewater,2020-04-21
21037,44,2020-04-22,Edgewater,2020-04-22
21037,46,2020-04-23,Edgewater,2020-04-23
21037,53,2020-04-24,Edgewater,2020-04-24
21037,57,2020-04-25,Edgewater,2020-04-25
21037,57,2020-04-26,Edgewater,2020-04-26
21037,60,2020-04-27,Edgewater,2020-04-27
21037,60,2020-04-28,Edgewater,2020-04-28
21037,61,2020-04-29,Edgewater,2020-04-29
21037,64,2020-04-30,Edgewater,2020-04-30
21037,67,2020-05-01,Edgewater,2020-05-01
21037,69,2020-05-02,Edgewater,2020-05-02
21037,69,2020-05-03,Edgewater,2020-05-03
21037,72,2020-05-04,Edgewater,2020-05-04
21037,72,2020-05-05,Edgewater,2020-05-05
21037,72,2020-05-06,Edgewater,2020-05-06
21037,74,2020-05-07,Edgewater,2020-05-07
21037,78,2020-05-08,Edgewater,2020-05-08
21037,83,2020-05-09,Edgewater,2020-05-09
21037,86,2020-05-10,Edgewater,2020-05-10
21037,87,2020-05-11,Edgewater,2020-05-11
21037,88,2020-05-12,Edgewater,2020-05-12
21037,90,2020-05-13,Edgewater,2020-05-13
21037,91,2020-05-14,Edgewater,2020-05-14
21037,96,2020-05-15,Edgewater,2020-05-15
21037,99,2020-05-16,Edgewater,2020-05-16
21040,30,2020-04-13,Edgewood,2020-04-13
21040,32,2020-04-14,Edgewood,2020-04-14
21040,34,2020-04-15,Edgewood,2020-04-15
21040,34,2020-04-16,Edgewood,2020-04-16
21040,37,2020-04-17,Edgewood,2020-04-17
21040,39,2020-04-18,Edgewood,2020-04-18
21040,41,2020-04-19,Edgewood,2020-04-19
21040,42,2020-04-20,Edgewood,2020-04-20
21040,45,2020-04-21,Edgewood,2020-04-21
21040,46,2020-04-22,Edgewood,2020-04-22
21040,48,2020-04-23,Edgewood,2020-04-23
21040,49,2020-04-24,Edgewood,2020-04-24
21040,51,2020-04-25,Edgewood,2020-04-25
21040,53,2020-04-26,Edgewood,2020-04-26
21040,55,2020-04-27,Edgewood,2020-04-27
21040,55,2020-04-28,Edgewood,2020-04-28
21040,56,2020-04-29,Edgewood,2020-04-29
21040,61,2020-04-30,Edgewood,2020-04-30
21040,64,2020-05-01,Edgewood,2020-05-01
21040,64,2020-05-02,Edgewood,2020-05-02
21040,65,2020-05-03,Edgewood,2020-05-03
21040,65,2020-05-04,Edgewood,2020-05-04
21040,66,2020-05-05,Edgewood,2020-05-05
21040,70,2020-05-06,Edgewood,2020-05-06
21040,70,2020-05-07,Edgewood,2020-05-07
21040,77,2020-05-08,Edgewood,2020-05-08
21040,80,2020-05-09,Edgewood,2020-05-09
21040,83,2020-05-10,Edgewood,2020-05-10
21040,83,2020-05-11,Edgewood,2020-05-11
21040,86,2020-05-12,Edgewood,2020-05-12
21040,86,2020-05-13,Edgewood,2020-05-13
21040,92,2020-05-14,Edgewood,2020-05-14
21040,92,2020-05-15,Edgewood,2020-05-15
21040,92,2020-05-16,Edgewood,2020-05-16
21042,26,2020-04-13,Ellicott City,2020-04-13
21042,28,2020-04-14,Ellicott City,2020-04-14
21042,30,2020-04-15,Ellicott City,2020-04-15
21042,33,2020-04-16,Ellicott City,2020-04-16
21042,33,2020-04-17,Ellicott City,2020-04-17
21042,37,2020-04-18,Ellicott City,2020-04-18
21042,38,2020-04-19,Ellicott City,2020-04-19
21042,38,2020-04-20,Ellicott City,2020-04-20
21042,39,2020-04-21,Ellicott City,2020-04-21
21042,41,2020-04-22,Ellicott City,2020-04-22
21042,42,2020-04-23,Ellicott City,2020-04-23
21042,42,2020-04-24,Ellicott City,2020-04-24
21042,43,2020-04-25,Ellicott City,2020-04-25
21042,44,2020-04-26,Ellicott City,2020-04-26
21042,45,2020-04-27,Ellicott City,2020-04-27
21042,47,2020-04-28,Ellicott City,2020-04-28
21042,49,2020-04-29,Ellicott City,2020-04-29
21042,50,2020-04-30,Ellicott City,2020-04-30
21042,52,2020-05-01,Ellicott City,2020-05-01
21042,52,2020-05-02,Ellicott City,2020-05-02
21042,53,2020-05-03,Ellicott City,2020-05-03
21042,54,2020-05-04,Ellicott City,2020-05-04
21042,54,2020-05-05,Ellicott City,2020-05-05
21042,57,2020-05-06,Ellicott City,2020-05-06
21042,57,2020-05-07,Ellicott City,2020-05-07
21042,61,2020-05-08,Ellicott City,2020-05-08
21042,62,2020-05-09,Ellicott City,2020-05-09
21042,63,2020-05-10,Ellicott City,2020-05-10
21042,63,2020-05-11,Ellicott City,2020-05-11
21042,63,2020-05-12,Ellicott City,2020-05-12
21042,63,2020-05-13,Ellicott City,2020-05-13
21042,66,2020-05-14,Ellicott City,2020-05-14
21042,68,2020-05-15,Ellicott City,2020-05-15
21042,71,2020-05-16,Ellicott City,2020-05-16
21043,47,2020-04-13,Ellicott City,2020-04-13
21043,51,2020-04-14,Ellicott City,2020-04-14
21043,53,2020-04-15,Ellicott City,2020-04-15
21043,60,2020-04-16,Ellicott City,2020-04-16
21043,62,2020-04-17,Ellicott City,2020-04-17
21043,67,2020-04-18,Ellicott City,2020-04-18
21043,70,2020-04-19,Ellicott City,2020-04-19
21043,76,2020-04-20,Ellicott City,2020-04-20
21043,81,2020-04-21,Ellicott City,2020-04-21
21043,86,2020-04-22,Ellicott City,2020-04-22
21043,87,2020-04-23,Ellicott City,2020-04-23
21043,88,2020-04-24,Ellicott City,2020-04-24
21043,119,2020-04-25,Ellicott City,2020-04-25
21043,119,2020-04-26,Ellicott City,2020-04-26
21043,122,2020-04-27,Ellicott City,2020-04-27
21043,123,2020-04-28,Ellicott City,2020-04-28
21043,124,2020-04-29,Ellicott City,2020-04-29
21043,131,2020-04-30,Ellicott City,2020-04-30
21043,134,2020-05-01,Ellicott City,2020-05-01
21043,144,2020-05-02,Ellicott City,2020-05-02
21043,144,2020-05-03,Ellicott City,2020-05-03
21043,149,2020-05-04,Ellicott City,2020-05-04
21043,153,2020-05-05,Ellicott City,2020-05-05
21043,163,2020-05-06,Ellicott City,2020-05-06
21043,166,2020-05-07,Ellicott City,2020-05-07
21043,172,2020-05-08,Ellicott City,2020-05-08
21043,177,2020-05-09,Ellicott City,2020-05-09
21043,179,2020-05-10,Ellicott City,2020-05-10
21043,184,2020-05-11,Ellicott City,2020-05-11
21043,185,2020-05-12,Ellicott City,2020-05-12
21043,189,2020-05-13,Ellicott City,2020-05-13
21043,194,2020-05-14,Ellicott City,2020-05-14
21043,200,2020-05-15,Ellicott City,2020-05-15
21043,206,2020-05-16,Ellicott City,2020-05-16
21044,58,2020-04-13,Columbia,2020-04-13
21044,59,2020-04-14,Columbia,2020-04-14
21044,65,2020-04-15,Columbia,2020-04-15
21044,70,2020-04-16,Columbia,2020-04-16
21044,71,2020-04-17,Columbia,2020-04-17
21044,74,2020-04-18,Columbia,2020-04-18
21044,74,2020-04-19,Columbia,2020-04-19
21044,78,2020-04-20,Columbia,2020-04-20
21044,79,2020-04-21,Columbia,2020-04-21
21044,83,2020-04-22,Columbia,2020-04-22
21044,84,2020-04-23,Columbia,2020-04-23
21044,86,2020-04-24,Columbia,2020-04-24
21044,95,2020-04-25,Columbia,2020-04-25
21044,99,2020-04-26,Columbia,2020-04-26
21044,103,2020-04-27,Columbia,2020-04-27
21044,109,2020-04-28,Columbia,2020-04-28
21044,111,2020-04-29,Columbia,2020-04-29
21044,114,2020-04-30,Columbia,2020-04-30
21044,116,2020-05-01,Columbia,2020-05-01
21044,119,2020-05-02,Columbia,2020-05-02
21044,122,2020-05-03,Columbia,2020-05-03
21044,125,2020-05-04,Columbia,2020-05-04
21044,126,2020-05-05,Columbia,2020-05-05
21044,128,2020-05-06,Columbia,2020-05-06
21044,130,2020-05-07,Columbia,2020-05-07
21044,133,2020-05-08,Columbia,2020-05-08
21044,136,2020-05-09,Columbia,2020-05-09
21044,139,2020-05-10,Columbia,2020-05-10
21044,140,2020-05-11,Columbia,2020-05-11
21044,142,2020-05-12,Columbia,2020-05-12
21044,145,2020-05-13,Columbia,2020-05-13
21044,147,2020-05-14,Columbia,2020-05-14
21044,148,2020-05-15,Columbia,2020-05-15
21044,149,2020-05-16,Columbia,2020-05-16
21045,58,2020-04-13,Columbia,2020-04-13
21045,64,2020-04-14,Columbia,2020-04-14
21045,69,2020-04-15,Columbia,2020-04-15
21045,69,2020-04-16,Columbia,2020-04-16
21045,71,2020-04-17,Columbia,2020-04-17
21045,82,2020-04-18,Columbia,2020-04-18
21045,83,2020-04-19,Columbia,2020-04-19
21045,93,2020-04-20,Columbia,2020-04-20
21045,96,2020-04-21,Columbia,2020-04-21
21045,100,2020-04-22,Columbia,2020-04-22
21045,110,2020-04-23,Columbia,2020-04-23
21045,115,2020-04-24,Columbia,2020-04-24
21045,127,2020-04-25,Columbia,2020-04-25
21045,135,2020-04-26,Columbia,2020-04-26
21045,141,2020-04-27,Columbia,2020-04-27
21045,145,2020-04-28,Columbia,2020-04-28
21045,150,2020-04-29,Columbia,2020-04-29
21045,161,2020-04-30,Columbia,2020-04-30
21045,173,2020-05-01,Columbia,2020-05-01
21045,178,2020-05-02,Columbia,2020-05-02
21045,183,2020-05-03,Columbia,2020-05-03
21045,187,2020-05-04,Columbia,2020-05-04
21045,189,2020-05-05,Columbia,2020-05-05
21045,192,2020-05-06,Columbia,2020-05-06
21045,195,2020-05-07,Columbia,2020-05-07
21045,203,2020-05-08,Columbia,2020-05-08
21045,210,2020-05-09,Columbia,2020-05-09
21045,211,2020-05-10,Columbia,2020-05-10
21045,215,2020-05-11,Columbia,2020-05-11
21045,217,2020-05-12,Columbia,2020-05-12
21045,219,2020-05-13,Columbia,2020-05-13
21045,220,2020-05-14,Columbia,2020-05-14
21045,221,2020-05-15,Columbia,2020-05-15
21045,227,2020-05-16,Columbia,2020-05-16
21046,20,2020-04-13,Columbia,2020-04-13
21046,20,2020-04-14,Columbia,2020-04-14
21046,21,2020-04-15,Columbia,2020-04-15
21046,22,2020-04-16,Columbia,2020-04-16
21046,23,2020-04-17,Columbia,2020-04-17
21046,23,2020-04-18,Columbia,2020-04-18
21046,23,2020-04-19,Columbia,2020-04-19
21046,23,2020-04-20,Columbia,2020-04-20
21046,23,2020-04-21,Columbia,2020-04-21
21046,23,2020-04-22,Columbia,2020-04-22
21046,24,2020-04-23,Columbia,2020-04-23
21046,26,2020-04-24,Columbia,2020-04-24
21046,27,2020-04-25,Columbia,2020-04-25
21046,28,2020-04-26,Columbia,2020-04-26
21046,28,2020-04-27,Columbia,2020-04-27
21046,31,2020-04-28,Columbia,2020-04-28
21046,32,2020-04-29,Columbia,2020-04-29
21046,34,2020-04-30,Columbia,2020-04-30
21046,35,2020-05-01,Columbia,2020-05-01
21046,36,2020-05-02,Columbia,2020-05-02
21046,38,2020-05-03,Columbia,2020-05-03
21046,39,2020-05-04,Columbia,2020-05-04
21046,39,2020-05-05,Columbia,2020-05-05
21046,47,2020-05-06,Columbia,2020-05-06
21046,48,2020-05-07,Columbia,2020-05-07
21046,54,2020-05-08,Columbia,2020-05-08
21046,54,2020-05-09,Columbia,2020-05-09
21046,55,2020-05-10,Columbia,2020-05-10
21046,55,2020-05-11,Columbia,2020-05-11
21046,56,2020-05-12,Columbia,2020-05-12
21046,57,2020-05-13,Columbia,2020-05-13
21046,58,2020-05-14,Columbia,2020-05-14
21046,58,2020-05-15,Columbia,2020-05-15
21046,59,2020-05-16,Columbia,2020-05-16
21047,9,2020-04-20,Fallston,2020-04-20
21047,9,2020-04-21,Fallston,2020-04-21
21047,9,2020-04-22,Fallston,2020-04-22
21047,9,2020-04-23,Fallston,2020-04-23
21047,9,2020-04-24,Fallston,2020-04-24
21047,9,2020-04-25,Fallston,2020-04-25
21047,10,2020-04-26,Fallston,2020-04-26
21047,10,2020-04-27,Fallston,2020-04-27
21047,11,2020-04-28,Fallston,2020-04-28
21047,11,2020-04-29,Fallston,2020-04-29
21047,12,2020-04-30,Fallston,2020-04-30
21047,12,2020-05-01,Fallston,2020-05-01
21047,12,2020-05-02,Fallston,2020-05-02
21047,12,2020-05-03,Fallston,2020-05-03
21047,13,2020-05-04,Fallston,2020-05-04
21047,13,2020-05-05,Fallston,2020-05-05
21047,15,2020-05-06,Fallston,2020-05-06
21047,15,2020-05-07,Fallston,2020-05-07
21047,15,2020-05-08,Fallston,2020-05-08
21047,15,2020-05-09,Fallston,2020-05-09
21047,18,2020-05-10,Fallston,2020-05-10
21047,19,2020-05-11,Fallston,2020-05-11
21047,19,2020-05-12,Fallston,2020-05-12
21047,19,2020-05-13,Fallston,2020-05-13
21047,19,2020-05-14,Fallston,2020-05-14
21047,19,2020-05-15,Fallston,2020-05-15
21047,20,2020-05-16,Fallston,2020-05-16
21048,8,2020-04-19,Finksburg,2020-04-19
21048,8,2020-04-20,Finksburg,2020-04-20
21048,8,2020-04-21,Finksburg,2020-04-21
21048,8,2020-04-22,Finksburg,2020-04-22
21048,8,2020-04-23,Finksburg,2020-04-23
21048,9,2020-04-24,Finksburg,2020-04-24
21048,9,2020-04-25,Finksburg,2020-04-25
21048,9,2020-04-26,Finksburg,2020-04-26
21048,11,2020-04-27,Finksburg,2020-04-27
